EDGE-1,imagenet_image_classification,raspi-1,dumbbell,0.22404932975769043,0.23458243906497955,0.2519664233443801,0.276304404081248,0.22762844260751214,0.849,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.21094751358032227,0.7330510020256042,0.5502272635394015,0.8634287420796282,0.23702578499917495,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.21266603469848633,0.748767614364624,0.5627089544577681,0.8809030757230871,0.2445148331924492,0.85,0.052,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.259446382522583,0.6564717888832092,0.4820651271550108,0.7714122078533598,0.19271804645666182,0.851,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.21107268333435059,0.6266019940376282,0.4874661659179803,0.738047107229244,0.23688522460671657,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.20868515968322754,0.2163761705160141,0.24722770764909202,0.2548600359434795,0.23959537935470457,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.2232062816619873,0.6130910515785217,0.46955915399466364,0.7195904361250255,0.21952787186430178,0.852,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.21232295036315918,0.4655141532421112,0.39157701596837635,0.5476637096966014,0.2354903222401513,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Angora,0.23122477531433105,0.31421223282814026,0.286463432882127,0.36966145038604736,0.20326541537820664,0.85,0.047,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2122974395751953,0.2457132786512375,0.2671771492188322,0.289414933629255,0.2449393648084093,0.849,0.052,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.21381306648254395,0.8331203460693359,0.6035064655492575,0.9778407817715211,0.22917214932699376,0.852,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,groenendael,0.21811890602111816,0.30693167448043823,0.29745675413505657,0.361096087624045,0.23381742064606817,0.85,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.21330976486206055,0.5924904942512512,0.4637907701444186,0.6978686622511793,0.2297128780376579,0.849,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.21094393730163574,0.49856680631637573,0.4117894936815552,0.5865491839016185,0.23702980346149197,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.20942139625549316,0.4028988182544708,0.35454726678604787,0.4751165309604609,0.23397800261163487,0.848,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2079470157623291,0.3861226439476013,0.3473538993377075,0.45426193405600157,0.2404458646194134,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.20884275436401367,0.5732585191726685,0.45891607612544016,0.6736292822240523,0.244202870026828,0.851,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2084972858428955,0.8827753663063049,0.6223037503673523,1.0,0.2446075007347047,0.85,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.20991110801696777,0.20825950801372528,0.23907771009564882,0.24472327616183934,0.2334321440294583,0.851,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.208266019821167,0.5341651439666748,0.4314835699098322,0.6276911209949175,0.23527601882474694,0.851,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,quilt,0.2085881233215332,0.26205509901046753,0.2740034784741229,0.308300116482903,0.23970684046534277,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.21301484107971191,0.7753490805625916,0.5716403605252091,0.9132498004270808,0.23003092062333722,0.849,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,lynx,0.20865392684936523,0.22277876734733582,0.2531042770444143,0.26178468548453093,0.2444238686042977,0.851,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tiger cat,0.20837783813476562,0.44799357652664185,0.38381039928808763,0.527672057157411,0.23994874141876432,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.2082045078277588,0.7977145910263062,0.5893181264785505,0.9384877541485955,0.24014849880850547,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.21327924728393555,0.2809945046901703,0.2801637586427036,0.33058177022372975,0.22974574706167739,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.21089625358581543,0.33092519640922546,0.31320357823170625,0.38932376048144174,0.23708339598197078,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Siamese cat,0.21102142333984375,0.6542171239852905,0.5033049859807179,0.7696672046885771,0.23694276727285876,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2113814353942871,0.6052374243736267,0.4747109674637817,0.7128827142209974,0.23653922070656602,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,bucket,0.20871496200561523,0.41953426599502563,0.3662754522024072,0.4929897367744132,0.23956116763040117,0.851,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tiger cat,0.2135481834411621,0.5708445310592651,0.4505191067131778,0.6715818012461943,0.22945641218016136,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,dishwasher,0.21230769157409668,0.15274302661418915,0.20524739030819628,0.1796976783696343,0.23079710224675823,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.21352291107177734,0.3621678948402405,0.327781723353136,0.4260798762826359,0.2294835704236361,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.21007061004638672,0.512848973274231,0.41794882295000396,0.6026427418028566,0.2332549040971513,0.851,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.21092557907104492,0.20407025516033173,0.23647915542060918,0.24064888580227797,0.2323094250389404,0.848,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.20991921424865723,0.534109890460968,0.43052466153978863,0.6276261932561317,0.23342312982344557,0.851,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2117311954498291,0.398823618888855,0.35476217544347777,0.46865290116199176,0.2408714497249638,0.851,0.051,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.21266841888427734,0.44404420256614685,0.38519644455354246,0.5211786415095621,0.24921424759752286,0.852,0.053,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.20819664001464844,0.14162728190422058,0.20338895287195596,0.16662033165202422,0.2401575740918877,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tiger cat,0.21273374557495117,0.320989191532135,0.3039846073553165,0.37763434297898235,0.23033487173165074,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2098698616027832,0.41553744673728943,0.36326800034640583,0.48829312190045765,0.23824287879235406,0.851,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.21300077438354492,0.17243997752666473,0.2188057462043433,0.20287056179607615,0.2347409306126104,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.20993900299072266,0.1997048407793045,0.23655564365034115,0.23494687150506413,0.2381644157956182,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Pekinese,0.22244596481323242,0.276084840297699,0.27235111693398273,0.32442401915123265,0.2202782147167328,0.851,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2274332046508789,0.194517582654953,0.22447926399821955,0.229113760488755,0.21984476750768406,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.21101760864257812,0.9955993890762329,0.6184735253177143,1.0,0.23694705063542854,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2083721160888672,0.6828056573867798,0.5211560773862204,0.8023568241912806,0.23995533058116014,0.851,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.2083606719970703,0.42637455463409424,0.37079281654530205,0.5016171230989344,0.2399685099916698,0.85,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tabby,0.20845723152160645,0.46192795038223267,0.3889331295954285,0.5428060521530349,0.235060207037822,0.851,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.20510172843933105,0.3284914791584015,0.31024538544877855,0.3864605637157665,0.2340302071817906,0.85,0.048,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,tiger cat,0.20515871047973633,0.5829825401306152,0.4623506466209883,0.6858618119183709,0.23883948132360563,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2035064697265625,0.4155716598033905,0.36484321047584645,0.4889078350628124,0.24077858588888057,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2030472755432129,0.7511591911315918,0.5625199026970951,0.8837166954489315,0.24132310994525868,0.85,0.049,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,bulletproof vest,0.2031874656677246,0.15549729764461517,0.20947903674491364,0.1827230289595948,0.23623504453023245,0.851,0.048,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.20314788818359375,0.33245688676834106,0.32354845311770264,0.39112574913922477,0.25597115709618057,0.85,0.052,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.2034015655517578,0.1844683438539505,0.23129285587676535,0.21676656152050588,0.24581915023302484,0.851,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Egyptian cat,0.20380043983459473,0.8549863696098328,0.6226690188710589,1.0,0.24533803774211776,0.849,0.05,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,lynx,0.20204401016235352,0.49813008308410645,0.4086411536436911,0.5846597219297024,0.23262258535767977,0.852,0.047,SqueezeNet,03-04-2023 15:13:05
EDGE-1,imagenet_image_classification,raspi-1,Persian cat,0.20633673667907715,0.5707513689994812,0.45486949284942046,0.6722630965836057,0.23747588911523518,0.849,0.049,SqueezeNet,03-04-2023 15:13:05
