accuracy,delay,server_id,service_id,client_id,added_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,9.079400121491059e-05,0.06796856534192623,110.1394350528717,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:16.465
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,9.010219221799431e-05,0.06796821943742777,110.98509097099304,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:17.319
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.924266499420644e-05,0.06796778967381588,112.05402708053589,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:18.398
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.870588761434751e-05,0.06796752128512594,112.732088804245,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:19.085
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.804659765016254e-05,0.06796719164014385,113.57622289657593,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:19.939
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.7692560441898e-05,0.06796701462153971,114.03475904464722,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:20.406
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.737535594882648e-05,0.06796685601929318,114.44874691963196,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:20.829
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.695918886400318e-05,0.06796664793575077,114.99647283554077,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:21.386
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.671394218710101e-05,0.06796652531241232,115.3217089176178,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:21.720
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.646750653446175e-05,0.067966402094586,115.65038013458252,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:22.058
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.627640187952746e-05,0.06796630654225853,115.9065489768982,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:22.324
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.613447737640978e-05,0.06796623558000697,116.09752917289734,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:22.523
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.599113948291388e-05,0.06796616391106022,116.29105114936829,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:22.726
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.582197820582171e-05,0.06796607933042167,116.52026915550232,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:22.965
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.570269587633034e-05,0.06796601968925693,116.682443857193,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:23.137
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.56134748291817e-05,0.06796597507873336,116.80404305458069,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:23.268
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.54398391895141e-05,0.06796588826091353,117.04141879081726,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:23.514
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.53460433858842e-05,0.06796584136301172,117.17004799842834,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:23.651
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.527739554660977e-05,0.06796580703909208,117.26436924934387,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:23.755
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.520268453672045e-05,0.06796576968358713,117.36719393730164,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:23.868
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.514255801770727e-05,0.06796573962032762,117.45007705688477,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:23.959
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.507579972088235e-05,0.06796570624117922,117.54223918914795,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.060
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.500976129738631e-05,0.06796567322196746,117.63354992866516,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.161
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.495066938594696e-05,0.06796564367601174,117.71537613868713,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.252
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.493271037633392e-05,0.06796563469650693,117.74026703834534,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.285
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.489036785679672e-05,0.06796561352524717,117.79899477958679,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.353
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.485682321941535e-05,0.06796559675292847,117.84556174278259,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.409
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.481669179578425e-05,0.06796557668721666,117.90132093429565,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.474
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.476559938263427e-05,0.06796555114101009,117.9723858833313,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.555
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.474670567776827e-05,0.06796554169415765,117.99868702888489,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.590
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.47322658908291e-05,0.06796553447426419,118.01879596710205,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.619
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.469530946503337e-05,0.06796551599605129,118.07029294967651,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.680
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.46718578717956e-05,0.06796550427025466,118.10299491882324,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.721
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.46510790816537e-05,0.0679654938808596,118.13198494911194,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.760
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.463192336793773e-05,0.06796548430300274,118.15872311592102,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.796
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.461671930928614e-05,0.06796547670097342,118.17995405197144,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.826
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.460641666248473e-05,0.06796547154965002,118.194344997406,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.850
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.458441587337267e-05,0.06796546054925545,118.22508788108826,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.889
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.4562579963205e-05,0.06796544963130037,118.25561618804932,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.929
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.455650451021421e-05,0.06796544659357388,118.26411294937134,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.947
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.453375497557653e-05,0.06796543521880656,118.29593992233276,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.988
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.4538062050572e-05,0.06796543737234406,118.28991293907166,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:24.992
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.45133483823221e-05,0.06796542501550994,118.32450366020203,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.036
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.44981758288979e-05,0.06796541742923322,118.34575009346008,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.066
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.449151987003447e-05,0.06796541410125378,118.35507297515869,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.084
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.447386996780803e-05,0.06796540527630268,118.37980198860168,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.118
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.446939472416662e-05,0.06796540303868086,118.38607382774353,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.134
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.445455424590301e-05,0.06796539561844173,118.40687680244446,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.163
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.444490972798835e-05,0.06796539079618276,118.42040014266968,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.187
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.443474015001492e-05,0.06796538571139378,118.43466305732727,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.209
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.4427906049566e-05,0.06796538229434355,118.44424986839294,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.229
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.44139615266112e-05,0.06796537532208208,118.4638159275055,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.257
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.440530395396987e-05,0.06796537099329576,118.4759669303894,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.279
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.439786527913808e-05,0.06796536727395834,118.4864091873169,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.298
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.438538647529583e-05,0.06796536103455642,118.50393080711365,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.325
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.438008082052149e-05,0.06796535838172903,118.51138210296631,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.341
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.436908830588224e-05,0.06796535288547172,118.52682304382324,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.366
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.436834158956715e-05,0.06796535251211355,118.52787208557129,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.376
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.435653029578943e-05,0.06796534660646666,118.54446792602539,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.402
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.435424250301355e-05,0.06796534546257028,118.54768300056458,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.414
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.435286852975522e-05,0.06796534477558365,118.54961395263672,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.426
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.434172079640941e-05,0.06796533920171698,118.56528306007385,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.451
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.43393776724247e-05,0.06796533803015499,118.56857705116272,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.463
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.433999515504461e-05,0.0679653383388963,118.56770896911621,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.471
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.43350240066958e-05,0.06796533585332212,118.574697971344,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.487
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.43298243791815e-05,0.06796533325350836,118.58200907707214,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.503
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.432596030043809e-05,0.067965331321469,118.58744287490845,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.518
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.432865669188198e-05,0.06796533266966472,118.58365106582642,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.524
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.432233017604344e-05,0.0679653295064068,118.59254813194275,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.543
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.43208051864272e-05,0.06796532874391198,118.59469294548035,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.553
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.431789809469132e-05,0.06796532729036611,118.59878182411194,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.566
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.431284124978355e-05,0.06796532476194367,118.60589504241943,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.582
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.431171657196699e-05,0.06796532419960476,118.60747718811035,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.593
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.431757434352726e-05,0.06796532712849053,118.59923720359802,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.594
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.431584494421162e-05,0.06796532626379087,118.6016697883606,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.606
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.431474425400281e-05,0.06796532571344577,118.60321807861328,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.616
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.43151879842945e-05,0.06796532593531092,118.6025938987732,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.625
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.431676260350359e-05,0.06796532672262053,118.60037899017334,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.632
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.431661700384534e-05,0.06796532664982069,118.60058379173279,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.641
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.432048446419523e-05,0.06796532858355087,118.595144033432,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.644
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.432289892517689e-05,0.06796532979078136,118.59174823760986,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.650
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.432062177098319e-05,0.06796532865220427,118.59495091438293,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.664
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.432524638914615e-05,0.06796533096451335,118.58844685554504,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.666
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.4328825900264e-05,0.0679653327542689,118.58341312408447,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.670
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.43290602159984e-05,0.06796533287142677,118.58308362960815,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.679
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.433270702841497e-05,0.06796533469483299,118.57795572280884,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.683
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.433476506991475e-05,0.06796533572385373,118.57506203651428,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.693
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.433521240243232e-05,0.06796533594751998,118.57443308830261,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.697
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.433941973082759e-05,0.06796533805118418,118.5685179233551,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.702
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,8.434240513664243e-05,0.06796533954388709,118.56432104110718,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:25.706
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0003849548732323693,0.06811564577793496,25.977070808410645,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.121
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0004125364375856758,0.06812943656011161,24.240283012390137,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.158
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0004853034186557709,0.06816582005064666,20.605665683746338,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.216
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0005468381065445819,0.06819658739459106,18.28694796562195,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.275
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0005728776881009786,0.06820960718536927,17.455733060836792,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.284
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0005971486524289924,0.06822174266753327,16.746248960494995,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.298
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0006347099882189174,0.06824052333542822,15.755227088928223,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.310
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0006609511093624298,0.06825364389599999,15.129712104797363,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.314
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0007229435285688074,0.06828464010560317,13.83233904838562,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.325
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0008425802187110607,0.0683444584506743,11.868306159973145,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.336
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0007871317749066128,0.06831673422877207,12.704353094100952,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.338
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.000906407286139258,0.0683763719843884,11.032567977905273,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.355
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0010037075859885207,0.06842502213431303,9.963061094284058,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.364
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.001077760764576011,0.06846204872360678,9.278496980667114,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.367
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0011859646031341466,0.06851615064288584,8.431954860687256,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.374
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0013253441371281014,0.06858584040988282,7.545210123062134,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.377
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0014302132926337454,0.06863827498763564,6.991964101791382,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.381
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T17:52:26.193726,0.13584633668263754,0.0015020260662493028,0.06867418137444342,6.657674074172974,MobileNet,wig,0.12226170301437378,2024-04-25 17:54:28.381
