accuracy,delay,server_id,service_id,client_id,added_time,start_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:38.788425,2024-04-25 18:55:39.640,0.13584633668263754,0.06596445978016587,0.10090539823140171,0.1515967845916748,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:39.658
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:38.788425,2024-04-25 18:55:39.674,0.13584633668263754,0.0669293861580785,0.10138786142035802,0.14941120147705078,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:39.690
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:38.788425,2024-04-25 18:55:39.709,0.13584633668263754,0.06447617290782759,0.10016125479523257,0.15509605407714844,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:39.731
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:38.788425,2024-04-25 18:55:39.743,0.13584633668263754,0.06294691471416308,0.09939662569840031,0.15886402130126953,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:39.769
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:38.788425,2024-04-25 18:55:39.778,0.13584633668263754,0.06403322035968367,0.09993977852116061,0.15616893768310547,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:39.801
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:38.788425,2024-04-25 18:55:39.812,0.13584633668263754,0.06331196923086212,0.09957915295674982,0.15794801712036133,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:39.836
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:38.788425,2024-04-25 18:55:39.812,0.13584633668263754,0.06546388743649574,0.10065511205956665,0.1527559757232666,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:39.866
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:38.788425,2024-04-25 18:55:39.812,0.13584633668263754,0.06975683339570081,0.10280158503916917,0.143355131149292,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:39.890
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:38.788425,2024-04-25 18:55:39.812,0.13584633668263754,0.07585761360635754,0.10585197514449754,0.13182592391967773,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:39.913
0.9,0.01,EDGE-1,imagenet_image_classification,raspi-1,2024-04-25T18:55:38.788425,2024-04-25 18:55:39.812,0.13584633668263754,0.07799525442387367,0.10692079555325561,0.12821292877197266,MobileNet,wig,0.12226170301437378,2024-04-25 18:55:39.944
