accuracy,delay,server_id,service_id,client_id,added_time,start_time,Acc_QoE,Delay_QoE,QoE,compute_time,model,prediction,probability,end_time
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.776172161102295,ResNet,dumbbell,0.23458139598369598,1714251250.979323
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.765480995178223,ResNet,dumbbell,0.23458139598369598,1714251250.9822521
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.757930994033813,ResNet,dumbbell,0.23458139598369598,1714251250.987753
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.739516258239746,ResNet,dumbbell,0.23458139598369598,1714251250.996774
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.755510807037354,ResNet,dumbbell,0.23458139598369598,1714251250.998431
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.737335205078125,ResNet,dumbbell,0.23458139598369598,1714251251.006537
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.73003911972046,ResNet,dumbbell,0.23458139598369598,1714251251.011822
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.718020915985107,ResNet,dumbbell,0.23458139598369598,1714251251.0135849
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.711023807525635,ResNet,dumbbell,0.23458139598369598,1714251251.0196989
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.70290517807007,ResNet,dumbbell,0.23458139598369598,1714251251.0267038
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.69587206840515,ResNet,dumbbell,0.23458139598369598,1714251251.032348
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.68336319923401,ResNet,dumbbell,0.23458139598369598,1714251251.033464
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.67243218421936,ResNet,dumbbell,0.23458139598369598,1714251251.035851
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.67302703857422,ResNet,dumbbell,0.23458139598369598,1714251251.050525
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.662930965423584,ResNet,dumbbell,0.23458139598369598,1714251251.054209
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.65759801864624,ResNet,dumbbell,0.23458139598369598,1714251251.062639
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.663434982299805,ResNet,dumbbell,0.23458139598369598,1714251251.081472
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.64276123046875,ResNet,dumbbell,0.23458139598369598,1714251251.08791
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.6566321849823,ResNet,dumbbell,0.23458139598369598,1714251251.08829
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.60966396331787,ResNet,dumbbell,0.23458139598369598,1714251251.095058
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.635456562042236,ResNet,dumbbell,0.23458139598369598,1714251251.095305
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.626384019851685,ResNet,dumbbell,0.23458139598369598,1714251251.0975082
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.601070165634155,ResNet,dumbbell,0.23458139598369598,1714251251.09954
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.5764799118042,ResNet,dumbbell,0.23458139598369598,1714251251.104419
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.5881028175354,ResNet,dumbbell,0.23458139598369598,1714251251.1047192
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.56295609474182,ResNet,dumbbell,0.23458139598369598,1714251251.1048949
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.538154125213623,ResNet,dumbbell,0.23458139598369598,1714251251.1086102
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.553706884384155,ResNet,dumbbell,0.23458139598369598,1714251251.1090188
0.9,85,EDGE-1,imagenet_image_classification,raspi-1,2024-04-27T16:53:42.483508,1714251223.579434,0.26064599553744,1.0,0.63032299776872,27.521546125411987,ResNet,dumbbell,0.23458139598369598,1714251251.110676
