0.3632547855377197,1.6689300537109375e-05,0.3646409511566162
0.04576706886291504,2.5510787963867188e-05,0.04781651496887207
0.2101612091064453,2.1696090698242188e-05,0.21264171600341797
0.04338383674621582,0.0003247261047363281,0.04637622833251953
0.18342947959899902,4.7206878662109375e-05,0.1850748062133789
0.08464860916137695,2.09808349609375e-05,0.08690667152404785
0.30051469802856445,3.886222839355469e-05,0.3028275966644287
0.03217124938964844,5.14984130859375e-05,0.03522062301635742
0.1994469165802002,1.7881393432617188e-05,0.20165753364562988
0.11307001113891602,4.553794860839844e-05,0.11515331268310547
0.5392622947692871,5.054473876953125e-05,0.5404248237609863
0.37752771377563477,1.5020370483398438e-05,0.3786795139312744
0.3220374584197998,2.9087066650390625e-05,0.3243680000305176
0.04583883285522461,1.9073486328125e-05,0.048119544982910156
0.22681546211242676,1.5735626220703125e-05,0.22868776321411133
0.0408782958984375,1.8358230590820312e-05,0.04303145408630371
0.16448044776916504,1.6689300537109375e-05,0.16665863990783691
0.24659276008605957,6.937980651855469e-05,0.24849271774291992
0.668687105178833,1.8358230590820312e-05,0.6705536842346191
0.043170928955078125,2.2649765014648438e-05,0.04555010795593262
0.2926604747772217,2.86102294921875e-05,0.2947232723236084
0.035925865173339844,2.2649765014648438e-05,0.03793525695800781
0.16307353973388672,1.5735626220703125e-05,0.16513752937316895
0.4744601249694824,1.5020370483398438e-05,0.4760916233062744
1.9608635902404785,5.507469177246094e-05,1.9629590511322021
0.03393125534057617,2.0742416381835938e-05,0.035677194595336914
0.18512225151062012,1.6927719116210938e-05,0.18691730499267578
0.03086400032043457,2.09808349609375e-05,0.032709598541259766
0.13295912742614746,1.4543533325195312e-05,0.1348414421081543
0.07285070419311523,1.4543533325195312e-05,0.0751640796661377
